Insee - Statistiques locales; ; ; ; 
Référentiel géographique : France par commune; ; ; ; 
Code;Libellé;Population municipale 2020;Répartition de la pop. en 3 classes d'âges 2019 - Moins de 25 ans;Répartition de la pop. en 3 classes d'âges 2019 - Entre 25 et 64 ans;Répartition de la pop. en 3 classes d'âges 2019 - 65 ans ou plus;Part des pers. âgées de 25 à 64 ans 2019
63284;Pont-du-Château;12324;3716;6280;2186;51.6
63285;Pontgibaud;746;193;384;186;50.3
63286;Pouzol;267;70;137;64;50.6
63287;Les Pradeaux;345;109;185;50;53.8
63288;Prompsat;458;119;244;90;53.9
63289;Prondines;265;57;129;75;49.6
63290;Pulvérières;402;114;232;57;57.6
63291;Puy-Guillaume;2735;733;1386;671;49.7
63292;Puy-Saint-Gulmier;145;34;72;43;48.3
63293;Le Quartier;215;33;107;75;49.8
63294;Queuille;288;78;161;50;55.7
63295;Randan;1618;445;726;420;45.6
63296;Ravel;783;218;404;140;53
63297;Reignat;379;122;207;53;54.1
63298;La Renaudie;128;9;61;56;48.4
63299;Rentières;102;17;45;41;43.7
63300;Riom;18733;5598;9612;3794;50.6
63301;Ris;739;189;383;175;51.3
63302;La Roche-Blanche;3498;857;1847;779;53
63303;Roche-Charles-la-Mayrand;42;6;26;9;64.3
63304;Roche-d'Agoux;110;21;53;36;48.2
63305;Rochefort-Montagne;850;204;400;256;46.5
63306;La Roche-Noire;624;162;331;129;53.2
63307;Romagnat;7833;1882;3848;2061;49.4
63308;Royat;4395;1037;2228;1094;51.1
63309;Saillant;306;61;148;99;48.1
63310;Sainte-Agathe;170;27;96;50;55.6
63311;Saint-Agoulin;330;122;159;58;47
63312;Saint-Alyre-d'Arlanc;141;17;65;69;43.3
63313;Saint-Alyre-ès-Montagne;107;15;67;29;60.4
63314;Saint-Amant-Roche-Savine;513;124;242;128;49.1
63315;Saint-Amant-Tallende;1752;446;859;442;49.2
63317;Saint-André-le-Coq;535;137;291;101;55
63318;Saint-Angel;464;134;244;84;52.8
63319;Saint-Anthème;707;125;313;268;44.3
63320;Saint-Avit;213;39;95;84;43.6
63321;Saint-Babel;933;270;507;158;54.2
63322;Saint-Beauzire;2214;626;1171;421;52.8
63323;Saint-Bonnet-le-Bourg;169;33;77;57;46
63324;Saint-Bonnet-le-Chastel;204;20;109;77;53
63325;Saint-Bonnet-lès-Allier;420;126;234;58;56
63326;Saint-Bonnet-près-Orcival;533;141;280;92;54.6
63327;Saint-Bonnet-près-Riom;2033;615;1074;346;52.8
63328;Sainte-Catherine;51;4;25;23;48.1
63329;Sainte-Christine;127;14;77;36;60.6
63330;Saint-Cirgues-sur-Couze;351;106;170;75;48.4
63331;Saint-Clément-de-Valorgue;233;47;110;75;47.6
63332;Saint-Clément-de-Régnat;530;141;291;107;54
63333;Saint-Denis-Combarnazat;236;63;126;41;54.9
63334;Saint-Dier-d'Auvergne;544;137;274;131;50.6
63335;Saint-Diéry;530;134;303;87;57.8
63336;Saint-Donat;200;35;109;58;54.1
63337;Saint-Éloy-la-Glacière;64;12;31;17;51.6
63338;Saint-Éloy-les-Mines;3492;846;1599;1127;44.8
63339;Saint-Étienne-des-Champs;130;33;65;36;48.5
63340;Saint-Étienne-sur-Usson;257;47;131;81;50.6
63341;Saint-Ferréol-des-Côtes;549;112;271;164;49.5
63342;Saint-Floret;246;62;113;71;46
63343;Saint-Flour-l'Étang;277;72;146;61;52.3
63344;Saint-Gal-sur-Sioule;149;28;79;37;55
63345;Saint-Genès-Champanelle;3791;1121;1974;564;54
63346;Saint-Genès-Champespe;216;39;100;79;45.9
63347;Saint-Genès-du-Retz;461;112;254;98;54.7
63348;Saint-Genès-la-Tourette;182;23;103;56;56.6
63349;Saint-Georges-de-Mons;1914;443;986;504;51
63350;Saint-Georges-sur-Allier;1307;357;727;204;56.5
63351;Saint-Germain-près-Herment;66;13;34;25;47
63352;Saint-Germain-Lembron;2012;532;1021;455;50.8
63353;Saint-Germain-l'Herm;485;96;218;169;45.1
63354;Saint-Gervais-d'Auvergne;1239;303;569;401;44.7
63355;Saint-Gervais-sous-Meymont;218;34;127;63;56.9
63356;Saint-Gervazy;335;82;200;53;59.8
63357;Saint-Hérent;114;33;57;25;49.5
63358;Saint-Hilaire-la-Croix;364;97;209;54;58.1
63359;Saint-Hilaire-les-Monges;86;17;49;20;57.5
63360;Saint-Hilaire;150;23;82;49;53.3
63362;Saint-Ignat;921;254;500;161;54.6
63363;Saint-Jacques-d'Ambur;282;57;138;87;48.9
63364;Saint-Jean-d'Heurs;675;162;347;156;52.2
63365;Saint-Jean-des-Ollières;423;79;205;147;47.7
63366;Saint-Jean-en-Val;352;91;188;74;53.3
63367;Saint-Jean-Saint-Gervais;125;26;57;40;46.3
63368;Saint-Julien-de-Coppel;1309;373;696;231;53.5
63369;Saint-Julien-la-Geneste;120;19;56;45;46.7
63370;Saint-Julien-Puy-Lavèze;368;84;196;84;53.8
63371;Saint-Just;152;26;66;62;42.8
63372;Saint-Laure;667;224;375;71;56
63373;Saint-Maigner;189;36;104;49;55.3
63374;Saint-Martin-des-Olmes;295;68;158;61;55.1
63375;Saint-Martin-des-Plains;170;49;83;34;50
63376;Saint-Martin-d'Ollières;147;31;68;49;45.9
63377;Saint-Maurice-près-Pionsat;372;68;156;147;42
63378;Saint-Maurice;963;255;493;193;52.4
63379;Saint-Myon;528;143;278;96;53.8
63380;Saint-Nectaire;765;159;401;202;52.6
63381;Saint-Ours;1665;447;879;324;53.3
63382;Saint-Pardoux;406;91;197;104;50.2
63383;Saint-Pierre-Colamine;250;59;150;41;60.1
63384;Saint-Pierre-la-Bourlhonne;134;23;59;50;44.8
63385;Saint-Pierre-le-Chastel;442;137;240;66;54.2
63386;Saint-Pierre-Roche;494;128;264;91;54.6
63387;Saint-Priest-Bramefant;866;221;458;183;53.1
63388;Saint-Priest-des-Champs;703;131;392;180;55.8
63389;Saint-Quentin-sur-Sauxillanges;110;30;60;21;53.6
63390;Saint-Quintin-sur-Sioule;386;85;205;95;53.4
63391;Saint-Rémy-de-Blot;242;60;120;58;50.4
63392;Saint-Rémy-de-Chargnat;595;171;322;86;55.6
63393;Saint-Rémy-sur-Durolle;1753;470;818;466;46.6
63394;Saint-Romain;204;43;105;59;50.7
63395;Saint-Sandoux;980;304;549;120;56.4
63396;Saint-Saturnin;1160;312;620;232;53.3
63397;Saint-Sauves-d'Auvergne;1127;256;595;277;52.8
63398;Saint-Sauveur-la-Sagne;85;10;41;36;47.1
63399;Saint-Sulpice;84;9;55;21;64.4
63400;Saint-Sylvestre-Pragoulin;1069;258;568;251;52.8
63401;Saint-Victor-la-Rivière;249;62;126;64;50
63402;Saint-Victor-Montvianeix;255;54;153;42;61.3
63403;Saint-Vincent;416;116;228;71;55
63404;Saint-Yvoine;590;195;316;97;52
63405;Sallèdes;582;151;318;115;54.5
63406;Sardon;297;74;146;83;48.1
63407;Saulzet-le-Froid;284;66;154;60;55
63408;Sauret-Besserve;167;23;89;54;53.9
63409;Saurier;269;80;149;50;53.3
63410;Sauvagnat;143;26;69;42;50.3
63411;Sauvagnat-Sainte-Marthe;472;141;264;70;55.6
63412;Sauvessanges;530;114;257;158;48.6
63413;La Sauvetat;706;169;383;158;54
63414;Sauviat;563;143;311;97;56.4
63415;Sauxillanges;1311;331;633;332;48.8
63416;Savennes;93;15;48;30;51.6
63417;Sayat;2472;614;1243;572;51.2
63418;Sermentizon;576;138;323;114;56.2
63419;Servant;557;114;264;171;48.1
63420;Seychalles;791;265;440;94;55.1
63421;Singles;157;19;80;61;50
63422;Solignat;518;125;258;127;50.6
63423;Sugères;601;156;318;128;52.8
63424;Surat;591;171;313;97;53.9
63425;Tallende;1502;434;829;236;55.3
63426;Tauves;719;142;348;276;45.4
63427;Teilhède;493;127;256;103;52.7
63428;Teilhet;282;57;137;89;48.4
63429;Ternant-les-Eaux;29;5;22;5;67.6
63430;Thiers;11470;3135;5596;3052;47.5
63431;Thiolières;162;42;87;33;53.8
63432;Thuret;920;268;507;140;55.4
63433;Tortebesse;76;15;40;18;55.1
63434;Tours-sur-Meymont;522;99;275;140;53.5
63435;Tourzel-Ronzières;200;49;119;46;55.5
63436;Tralaigues;72;16;38;21;50
63437;Trémouille-Saint-Loup;153;37;72;42;47.6
63438;Trézioux;489;131;269;83;55.7
63439;Usson;301;81;150;66;50.5
63440;Valbeleix;132;28;62;35;49.6
63441;Valcivières;215;46;111;51;53.6
63442;Valz-sous-Châteauneuf;53;7;23;23;43.4
63443;Varennes-sur-Morge;424;120;234;63;56.1
63444;Varennes-sur-Usson;308;100;159;41;52.9
63445;Vassel;300;107;155;41;51.2
63446;Vensat;528;138;280;105;53.5
63447;Vergheas;66;1;33;31;51.5
63448;Le Vernet-Chaméane;792;229;382;201;47
63449;Le Vernet-Sainte-Marguerite;311;77;165;60;54.8
63450;Verneugheol;233;47;118;71;50.1
63451;Vernines;417;113;227;73;55
63452;Verrières;72;14;44;14;61.1
63453;Vertaizon;3301;1065;1721;472;52.8
63454;Vertolaye;540;132;258;147;48.1
63455;Veyre-Monton;3664;879;1835;921;50.5
63456;Vichel;338;101;197;45;57.4
63457;Vic-le-Comte;5188;1491;2594;1104;50
63458;Villeneuve;146;38;84;29;55.5
63459;Villeneuve-les-Cerfs;519;172;271;83;51.5
63460;Villossanges;369;77;174;116;47.4
63461;Vinzelles;363;91;201;67;55.9
63462;Virlet;266;55;146;66;54.6
63463;Viscomtat;511;96;263;157;51
63464;Vitrac;343;91;186;70;53.7
63465;Viverols;418;67;191;146;47.2
63466;Vodable;193;42;94;60;48
63467;Voingt;39;5;17;8;57.6
63468;Vollore-Montagne;304;47;160;93;53.4
63469;Vollore-Ville;715;158;367;195;51
63470;Volvic;4702;1328;2408;887;52.1
63471;Youx;895;173;474;257;52.4
63472;Yronde-et-Buron;649;152;354;146;54.3
63473;Yssac-la-Tourette;393;100;227;64;58
64001;Aast;188;37;111;38;59.5
64002;Abère;165;55;82;29;49.4
64003;Abidos;212;54;125;35;58.2
64004;Abitain;107;23;62;22;57.5
64005;Abos;537;135;282;127;51.8
64006;Accous;459;88;241;128;52.7
64007;Agnos;1039;268;581;188;56
64008;Ahaxe-Alciette-Bascassan;266;63;134;72;50
64009;Ahetze;2027;545;1121;406;54.1
64010;Aïcirits-Camou-Suhast;678;150;338;179;50.7
64011;Aincille;115;34;56;25;48.7
64012;Ainharp;133;38;68;30;50
64013;Ainhice-Mongelos;172;37;90;45;52.3
64014;Ainhoa;668;190;340;140;50.7
64015;Alçay-Alçabéhéty-Sunharette;209;48;96;71;44.5
64016;Aldudes;324;71;177;76;54.7
64017;Alos-Sibas-Abense;334;83;167;79;50.6
64018;Amendeuix-Oneix;455;115;214;121;47.6
64019;Amorots-Succos;233;67;107;59;45.9
64021;Andoins;675;196;334;131;50.5
64022;Andrein;138;37;67;32;49.3
64023;Angaïs;908;240;464;208;50.9
64024;Anglet;40310;9040;19483;11196;49.1
64025;Angous;95;16;46;35;47.4
64026;Anhaux;376;108;195;76;51.4
64027;Anos;188;64;108;17;57.3
64028;Anoye;132;32;74;29;54.7
64029;Aramits;662;134;324;208;48.7
64031;Arancou;177;59;82;33;47.1
64032;Araujuzon;178;46;90;47;49
64033;Araux;133;41;68;25;50.7
64034;Arbérats-Sillègue;317;74;169;54;56.8
64035;Arbonne;2339;607;1183;552;50.5
64036;Arbouet-Sussaute;314;95;154;68;48.7
64037;Arbus;1254;343;669;203;55.1
64038;Arcangues;3326;732;1603;860;50.2
64039;Aren;245;76;127;42;51.8
64040;Arette;1071;232;550;292;51.2
64041;Aressy;796;204;395;164;51.8
64042;Argagnon;702;170;392;140;55.8
64043;Argelos;296;96;154;40;53.1
64044;Arget;79;25;36;17;46.2
64045;Arhansus;74;18;35;24;45.2
64046;Armendarits;390;128;193;75;48.7
64047;Arnéguy;237;58;117;61;49.6
64048;Arnos;134;48;63;19;48.8
64049;Aroue-Ithorots-Olhaïby;231;64;113;55;48.7
64050;Arrast-Larrebieu;94;20;49;26;51.6
64051;Arraute-Charritte;417;108;212;86;52.3
64052;Arricau-Bordes;107;28;52;28;48.1
64053;Arrien;192;51;99;40;52.1
64054;Arros-de-Nay;783;183;398;186;51.9
64056;Arrosès;138;28;76;35;55
64057;Arthez-de-Béarn;1829;490;941;404;51.3
64058;Arthez-d'Asson;464;85;253;135;53.5
64059;Artigueloutan;1077;325;564;194;52.1
64060;Artiguelouve;1982;539;1004;308;54.2
64061;Artix;3434;940;1646;842;48
64062;Arudy;2253;528;1070;641;47.8
64063;Arzacq-Arraziguet;1054;309;483;265;45.7
64064;Asasp-Arros;445;98;229;122;51
64065;Ascain;4368;1086;2166;1108;49.7
64066;Ascarat;334;82;144;103;43.8
64067;Assat;2025;596;992;354;51.1
64068;Asson;1998;550;1034;420;51.6
64069;Aste-Béon;230;45;136;50;58.9
64070;Astis;321;91;178;38;58.1
64071;Athos-Aspis;210;41;113;56;54
64072;Aubertin;649;150;313;188;48.1
64073;Aubin;264;68;137;55;52.7
64074;Aubous;44;5;15;25;33.3
64075;Audaux;165;42;84;40;50.6
64077;Auga;176;49;93;31;53.8
64078;Auriac;226;48;125;57;54.4
64079;Aurions-Idernes;101;19;52;31;51
64080;Aussevielle;805;248;443;100;56
64081;Aussurucq;238;53;120;66;50
64082;Auterrive;141;30;71;39;50.4
64083;Autevielle-Saint-Martin-Bideren;201;51;105;47;51.7
64084;Aydie;141;27;80;33;57.1
64085;Aydius;106;24;58;28;52.8
64086;Ayherre;1120;309;607;179;55.4
64087;Baigts-de-Béarn;866;234;447;184;51.7
64088;Balansun;305;75;159;65;53.1
64089;Baleix;139;40;72;31;50.3
64090;Baliracq-Maumusson;120;22;60;38;50
64091;Baliros;503;135;272;87;55.1
64092;Banca;348;98;177;71;51.2
64093;Barcus;640;121;345;175;53.8
64094;Bardos;1838;494;913;421;49.9
64095;Barinque;592;179;341;72;57.6
64096;Barraute-Camu;179;43;91;40;52
64097;Barzun;618;159;319;131;52.4
64098;Bassillon-Vauzé;65;17;38;10;57.8
64099;Bastanès;97;22;52;24;53.1
64100;Bassussarry;3261;853;1756;622;54.3
64101;Baudreix;575;203;295;86;50.5
64102;Bayonne;52006;13956;27040;10897;52.1
64103;Bédeille;207;60;110;37;53.1
64104;Bedous;592;136;305;159;50.9
64105;Béguios;269;45;140;86;51.6
64106;Béhasque-Lapiste;514;137;252;132;48.4
64107;Béhorléguy;71;26;33;14;45.2
64108;Bellocq;913;235;434;240;47.7
64109;Bénéjacq;1951;531;965;447;49.7
64110;Béost;221;44;122;54;55.3
64111;Bentayou-Sérée;109;28;56;25;51.4
64112;Bérenx;423;89;222;116;52.1
64113;Bergouey-Viellenave;116;24;61;31;52.6
64114;Bernadets;586;155;325;106;55.4
64115;Berrogain-Laruns;160;62;67;30;42.1
64116;Bescat;245;46;128;71;52.2
64117;Bésingrand;145;35;85;25;58.9
64118;Bétracq;50;5;20;25;40
64119;Beuste;674;190;356;127;52.9
64120;Beyrie-sur-Joyeuse;538;134;259;137;48.9
64121;Beyrie-en-Béarn;191;63;110;20;57
64122;Biarritz;25885;4594;11440;9753;44.4
64123;Bidache;1353;328;700;330;51.5
64124;Bidarray;662;163;351;148;53
64125;Bidart;7224;1745;3838;1393;55
64126;Bidos;1109;207;527;374;47.5
64127;Bielle;390;66;192;132;49.2
64128;Bilhères;159;28;79;52;49.7
64129;Billère;13229;3056;6376;3362;49.8
64130;Biriatou;1231;360;658;210;53.5
64131;Biron;617;204;300;133;47.1
64132;Bizanos;4522;1097;2248;1219;49.3
64133;Boeil-Bezing;1342;412;697;238;51.7
64134;Bonloc;369;122;196;51;53.1
64135;Bonnut;813;238;410;146;51.6
64136;Borce;129;54;56;25;41.2
64137;Bordères;673;156;351;169;51.9
64138;Bordes;2888;937;1492;458;51.7
64139;Bosdarros;976;242;500;246;50.6
64140;Boucau;8764;2226;4466;1935;51.8
64141;Boueilh-Boueilho-Lasque;386;94;195;86;52
64142;Bougarber;835;243;484;117;57.4
64143;Bouillon;157;59;76;22;48.4
64144;Boumourt;167;54;88;23;53.2
64145;Bourdettes;512;172;264;77;51.5
64146;Bournos;337;102;182;50;54.5
64147;Briscous;2882;803;1579;495;54.9
64148;Bruges-Capbis-Mifaget;862;196;455;219;52.3
64149;Bugnein;245;67;118;57;48.7
64150;Bunus;133;35;66;30;50.4
64151;Burgaronne;99;24;50;25;50.5
64152;Buros;1940;533;1059;335;54.9
64153;Burosse-Mendousse;72;11;31;24;47
64154;Bussunarits-Sarrasquette;208;58;116;32;56.2
64155;Bustince-Iriberry;105;27;58;19;55.3
64156;Buziet;474;126;249;100;52.4
64157;Buzy;996;252;463;273;46.9
64158;Cabidos;173;47;85;41;49.1
64159;Cadillon;119;36;58;22;50
64160;Cambo-les-Bains;6623;1421;3063;2137;46.3
64161;Came;1017;296;479;221;48.1
64162;Camou-Cihigue;101;25;58;18;57.4
64165;Cardesse;299;92;142;66;47.5
64166;Caro;187;40;105;47;54.5
64167;Carrère;217;66;114;37;52.6
64168;Carresse-Cassaber;664;181;332;154;49.8
64170;Castagnède;201;44;104;52;52
64171;Casteide-Cami;266;88;141;30;54.4
64172;Casteide-Candau;312;99;153;50;50.7
64173;Casteide-Doat;161;50;80;33;49.1
64174;Castéra-Loubix;51;7;29;16;54.9
64175;Castet;150;31;74;48;48.4
64176;Castetbon;159;30;94;42;56.6
64177;Castétis;636;141;344;140;55.1
64178;Castetnau-Camblong;463;112;226;126;48.7
64179;Castetner;134;30;61;43;45.5
64180;Castetpugon;209;61;108;44;50.7
64181;Castillon (Canton d'Arthez-de-Béarn);335;103;174;53;52.6
64182;Castillon (Canton de Lembeye);71;16;35;18;50.7
64183;Caubios-Loos;626;186;312;100;52.2
64184;Cescau;619;204;320;88;52.3
64185;Cette-Eygun;60;8;41;12;67.2
64186;Charre;218;39;110;67;50.9
64187;Charritte-de-Bas;251;70;117;67;46.1
64188;Chéraute;1067;266;519;298;47.9
64189;Ciboure;6109;1204;2973;2034;47.9
64190;Claracq;240;67;116;53;49.2
64191;Coarraze;2168;659;1061;451;48.9
64192;Conchez-de-Béarn;111;27;59;25;53.2
64193;Corbère-Abères;97;22;56;20;57.1
64194;Coslédaà-Lube-Boast;376;107;199;76;52.1
64195;Coublucq;92;20;48;27;50.5
64196;Crouseilles;120;24;60;37;49.2
64197;Cuqueron;189;48;105;36;55.6
64198;Denguin;1775;484;955;327;54.1
64199;Diusse;141;43;70;29;49.4
64200;Doazon;178;53;97;32;53.2
64201;Dognen;229;59;117;51;51.5
64202;Domezain-Berraute;464;117;225;122;48.5
64203;Doumy;322;102;165;50;52.1
64204;Eaux-Bonnes;191;28;99;65;51.5
64205;Escos;237;64;111;62;46.8
64206;Escot;122;34;58;32;46.8
64207;Escou;428;116;215;92;50.9
64208;Escoubès;427;140;234;51;55.1
64209;Escout;435;112;256;69;58.5
64210;Escurès;143;37;68;40;46.6
64211;Eslourenties-Daban;369;115;211;36;58.3
64212;Espéchède;141;33;81;28;57
64213;Espelette;2036;522;1014;449;51.1
64214;Espès-Undurein;490;103;240;148;48.8
64215;Espiute;104;13;72;19;69
64216;Espoey;1195;350;613;227;51.5
64217;Esquiule;536;127;278;133;51.7
64218;Estérençuby;319;89;156;83;47.6
64219;Estialescq;259;66;133;61;51.2
64220;Estos;495;108;264;133;52.3
64221;Etcharry;154;31;85;38;55.4
64222;Etchebar;75;20;42;13;56
64223;Etsaut;55;11;28;20;46.8
64224;Eysus;632;131;339;168;53.1
64225;Ance Féas;615;137;325;153;52.8
64226;Fichous-Riumayou;186;53;91;33;51.4
64227;Gabaston;667;182;339;146;50.8
64228;Gabat;273;82;135;53;50
64229;Gamarthe;130;46;60;20;47.6
64230;Gan;5594;1493;2753;1339;49.3
64231;Garindein;485;102;235;161;47.2
64232;Garlède-Mondebat;220;58;108;54;49.1
64233;Garlin;1351;336;609;411;44.9
64234;Garos;264;86;130;45;49.9
64235;Garris;293;56;142;83;50.4
64236;Gayon;55;2;30;22;56.4
64237;Gelos;3639;973;1796;883;49.2
64238;Ger;2004;508;1034;427;52.5
64239;Gerderest;138;39;76;24;54.7
64240;Gère-Bélesten;179;36;87;61;47.4
64241;Géronce;478;129;254;94;53.2
64242;Gestas;76;10;36;29;47.9
64243;Géus-d'Arzacq;203;64;114;23;56.6
64244;Geüs-d'Oloron;259;67;139;49;54.5
64245;Goès;552;124;287;165;49.8
64246;Gomer;301;99;156;48;51.5
64247;Gotein-Libarrenx;472;115;226;133;47.7
64249;Guéthary;1328;279;663;384;50
64250;Guiche;1006;306;519;176;51.9
64251;Guinarthe-Parenties;222;58;102;62;46
64252;Gurmençon;878;213;428;239;48.6
64253;Gurs;417;102;210;107;50
64254;Hagetaubin;578;163;306;107;53.1
64255;Halsou;637;189;321;111;51.8
64256;Hasparren;7538;2112;3891;1495;51.9
64257;Haut-de-Bosdarros;341;101;188;60;53.8
64258;Haux;85;16;39;31;45.3
64259;Hélette;747;189;397;150;53.9
64260;Hendaye;17621;4344;9381;3242;55.3
64261;Herrère;389;108;203;77;52.3
64262;Higuères-Souye;276;77;134;65;48.6
64263;L'Hôpital-d'Orion;128;24;63;41;49.2
64264;L'Hôpital-Saint-Blaise;59;14;37;10;60.7
64265;Hosta;100;29;47;17;51
64266;Hours;231;74;129;40;53.2
64267;Ibarrolle;75;17;46;15;59.5
64268;Idaux-Mendy;275;70;137;68;49.8
64269;Idron;4915;1383;2601;919;53
64270;Igon;986;261;461;252;47.4
64271;Iholdy;538;144;222;171;41.3
64272;Ilharre;147;41;63;41;43.4
64273;Irissarry;921;262;468;183;51.3
64274;Irouléguy;367;103;188;73;51.6
64275;Ispoure;674;132;287;254;42.6
64276;Issor;236;44;112;79;47.6
64277;Isturits;518;144;229;144;44.3
64279;Itxassou;2163;551;1182;435;54.5
64280;Izeste;435;108;199;125;46.1
64281;Jasses;146;28;61;56;42.1
64282;Jatxou;1176;359;629;180;53.9
64283;Jaxu;201;61;91;43;46.7
64284;Jurançon;7083;1792;3401;1909;47.9
64285;Juxue;204;65;98;43;47.4
64286;Laà-Mondrans;437;111;222;99;51.3
64287;Laàs;139;28;58;53;41.7
64288;Labastide-Cézéracq;557;164;293;99;52.8
64289;La Bastide-Clairence;969;237;511;213;53.2
64290;Labastide-Monréjeau;599;218;321;65;53.2
64291;Labastide-Villefranche;318;81;152;85;47.9
64292;Labatmale;260;67;141;47;55.1
64293;Labatut-Figuières;169;36;86;48;50.6
64294;Labets-Biscay;154;32;85;42;53.2
64295;Labeyrie;111;26;57;32;49.5
64296;Lacadée;148;49;76;27;50
64297;Lacarre;179;54;83;32;49.1
64298;Lacarry-Arhan-Charritte-de-Haut;131;29;70;32;53.1
64299;Lacommande;183;40;90;63;46.4
64300;Lacq;729;195;370;160;51
64301;Lagor;1140;267;578;313;49.9
64302;Lagos;465;127;241;101;51.4
64303;Laguinge-Restoue;156;39;85;33;54.4
64304;Lahonce;2549;655;1379;472;55
64305;Lahontan;522;123;274;121;52.9
64306;Lahourcade;702;156;367;176;52.5
64307;Lalongue;206;60;105;44;50.2
64308;Lalonquette;262;62;146;56;55.3
64309;Lamayou;208;46;109;49;53.4
64310;Lanne-en-Barétous;489;108;266;119;54
64311;Lannecaube;152;37;78;41;50
64312;Lanneplaà;304;87;156;62;51
64313;Lantabat;280;81;128;66;46.6
64314;Larceveau-Arros-Cibits;441;105;210;121;48.2
64315;Laroin;1088;313;583;209;52.7
64316;Larrau;194;44;97;54;49.8
64317;Larressore;2134;657;1139;344;53.2
64318;Larreule;185;52;99;31;54.4
64319;Larribar-Sorhapuru;181;53;76;55;41.5
64320;Laruns;1181;218;567;399;47.9
64321;Lasclaveries;244;67;131;47;53.3
64322;Lasse;342;100;174;63;51.7
64323;Lasserre;109;26;52;23;51.4
64324;Lasseube;1746;496;891;363;50.9
64325;Lasseubetat;209;45;101;61;48.8
64326;Lay-Lamidou;119;29;54;35;45.8
64327;Lecumberry;170;38;83;49;48.6
64328;Ledeuix;1025;235;509;285;49.5
64329;Lée;1257;351;673;233;53.5
64330;Lées-Athas;242;52;142;57;56.6
64331;Lembeye;768;181;361;226;47
64332;Lème;166;44;88;34;53
64334;Léren;214;51;104;63;47.7
64335;Lescar;9590;2634;5132;1899;53.1
64336;Lescun;169;26;79;63;47
64337;Lespielle;152;41;66;43;44
64338;Lespourcy;188;62;84;44;44.2
64339;Lestelle-Bétharram;821;215;381;229;46.2
64340;Lichans-Sunhar;86;21;41;21;48.8
64341;Lichos;136;40;49;45;36.6
64342;Licq-Athérey;198;49;96;56;48
64343;Limendous;743;255;387;92;52.7
64344;Livron;374;102;203;76;53.3
64345;Lohitzun-Oyhercq;200;55;103;45;51
64346;Lombia;209;49;114;43;55.3
64347;Lonçon;213;70;115;24;55
64348;Lons;13843;3742;6858;3107;50
64349;Loubieng;497;122;260;120;51.7
64350;Louhossoa;864;255;476;128;55.4
64351;Lourdios-Ichère;134;39;67;31;48.9
64352;Lourenties;405;107;228;56;58.3
64353;Louvie-Juzon;1052;233;543;267;52.1
64354;Louvie-Soubiron;124;27;68;29;54.6
64355;Louvigny;138;39;62;38;44.6
64356;Luc-Armau;109;28;51;31;46
64357;Lucarré;63;11;29;23;46
64358;Lucgarier;249;46;145;60;57.7
64359;Lucq-de-Béarn;921;212;454;253;49.4
64360;Lurbe-Saint-Christau;196;38;101;51;53.3
64361;Lussagnet-Lusson;182;47;98;33;54.9
64362;Luxe-Sumberraute;412;143;206;61;50.2
64363;Lys;325;81;174;72;53.2
64364;Macaye;582;169;310;105;53.1
64365;Malaussanne;420;77;205;126;50.2
64366;Mascaraàs-Haron;120;24;70;29;57
64367;Maslacq;881;244;460;178;52.1
64368;Masparraute;253;76;127;47;50.8
64369;Maspie-Lalonquère-Juillacq;244;55;140;54;56.1
64370;Maucor;566;154;293;114;52.2
64371;Mauléon-Licharre;2953;631;1305;1011;44.3
64372;Maure;91;18;52;24;55.3
64373;Mazères-Lezons;1817;378;854;591;46.8
64374;Mazerolles;1155;335;627;177;55
64375;Méharin;284;90;135;54;48.3
64376;Meillon;935;259;483;187;52
64377;Mendionde;836;257;411;170;49
64378;Menditte;204;54;111;39;54.5
64379;Mendive;156;38;75;48;46.6
64380;Méracq;233;59;117;55;50.7
64381;Méritein;279;50;119;113;42.2
64382;Mesplède;334;78;186;79;54.2
64383;Mialos;137;40;67;26;50.4
64385;Miossens-Lanusse;277;81;145;49;52.9
64386;Mirepeix;1250;339;622;297;49.4
64387;Momas;627;204;319;83;52.6
64388;Momy;114;29;52;35;44.8
64389;Monassut-Audiracq;369;112;174;80;47.4
64390;Moncaup;157;35;69;55;43.4
64391;Moncayolle-Larrory-Mendibieu;300;65;176;64;57.6
64392;Moncla;81;9;53;21;64.3
64393;Monein;4417;1067;2271;1097;51.2
64394;Monpezat;84;17;40;28;47.1
64395;Monségur;127;26;61;37;49.2
64396;Mont;1131;352;635;150;55.8
64397;Montagut;119;30;60;28;51.3
64398;Montaner;433;79;218;133;50.6
64399;Montardon;2340;720;1175;428;50.6
64400;Montaut;1109;297;550;254;50
64401;Mont-Disse;81;20;46;12;59.3
64403;Montfort;176;39;98;40;55.2
64404;Montory;311;59;160;89;51.9
64405;Morlaàs;4353;1234;2175;946;49.9
64406;Morlanne;614;171;304;138;49.6
64407;Mouguerre;5299;1479;2840;975;53.6
64408;Mouhous;62;16;29;15;49.1
64409;Moumour;826;212;429;191;51.6
